"uni_lemma","category","lexical_category","concreteness","language1","definition1","aoa1","surprisal_1gm1","lstm_surp_resid1","language2","definition2","aoa2","surprisal_1gm2","lstm_surp_resid2"
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Taiwanese)","廚房",27.8231269315554,1.32467355076422,0.267227807978404,"German","Küche",23.6341270884455,-0.156880764333089,-0.280505139843893
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Taiwanese)","廚房",27.8231269315554,1.32467355076422,0.267227807978404,"English (British)","kitchen",29.1231216448278,0.210226110849176,-0.350552851968712
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Taiwanese)","廚房",27.8231269315554,1.32467355076422,0.267227807978404,"English (American)","kitchen",23.7216788139359,0.241721633398289,-0.443066018991965
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Taiwanese)","廚房",27.8231269315554,1.32467355076422,0.267227807978404,"French (Quebecois)","cuisine",24.826147707644,-0.279554738800807,-0.209824176935921
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Taiwanese)","廚房",27.8231269315554,1.32467355076422,0.267227807978404,"Spanish (Mexican)","cocina",24.2858371810811,-1.42034562560325,-0.422184477765012
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Taiwanese)","廚房",27.8231269315554,1.32467355076422,0.267227807978404,"English (Australian)","kitchen",24.9342515108888,0.225147796291146,-0.347597778793031
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Taiwanese)","廚房",27.8231269315554,1.32467355076422,0.267227807978404,"French (French)","cuisine",24.7042753630923,-0.179236569667668,-0.25752652026644
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Beijing)","厨房",23.1496006352979,1.26207885601798,0.194191159427352,"German","Küche",23.6341270884455,-0.156880764333089,-0.280505139843893
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Beijing)","厨房",23.1496006352979,1.26207885601798,0.194191159427352,"English (British)","kitchen",29.1231216448278,0.210226110849176,-0.350552851968712
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Beijing)","厨房",23.1496006352979,1.26207885601798,0.194191159427352,"English (American)","kitchen",23.7216788139359,0.241721633398289,-0.443066018991965
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Beijing)","厨房",23.1496006352979,1.26207885601798,0.194191159427352,"French (Quebecois)","cuisine",24.826147707644,-0.279554738800807,-0.209824176935921
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Beijing)","厨房",23.1496006352979,1.26207885601798,0.194191159427352,"Spanish (Mexican)","cocina",24.2858371810811,-1.42034562560325,-0.422184477765012
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Beijing)","厨房",23.1496006352979,1.26207885601798,0.194191159427352,"English (Australian)","kitchen",24.9342515108888,0.225147796291146,-0.347597778793031
"kitchen","furniture_rooms","nouns",4.97,"Mandarin (Beijing)","厨房",23.1496006352979,1.26207885601798,0.194191159427352,"French (French)","cuisine",24.7042753630923,-0.179236569667668,-0.25752652026644
"kitchen","furniture_rooms","nouns",4.97,"German","Küche",23.6341270884455,-0.156880764333089,-0.280505139843893,"English (British)","kitchen",29.1231216448278,0.210226110849176,-0.350552851968712
"kitchen","furniture_rooms","nouns",4.97,"German","Küche",23.6341270884455,-0.156880764333089,-0.280505139843893,"English (American)","kitchen",23.7216788139359,0.241721633398289,-0.443066018991965
"kitchen","furniture_rooms","nouns",4.97,"German","Küche",23.6341270884455,-0.156880764333089,-0.280505139843893,"French (Quebecois)","cuisine",24.826147707644,-0.279554738800807,-0.209824176935921
"kitchen","furniture_rooms","nouns",4.97,"German","Küche",23.6341270884455,-0.156880764333089,-0.280505139843893,"Spanish (Mexican)","cocina",24.2858371810811,-1.42034562560325,-0.422184477765012
"kitchen","furniture_rooms","nouns",4.97,"German","Küche",23.6341270884455,-0.156880764333089,-0.280505139843893,"English (Australian)","kitchen",24.9342515108888,0.225147796291146,-0.347597778793031
"kitchen","furniture_rooms","nouns",4.97,"German","Küche",23.6341270884455,-0.156880764333089,-0.280505139843893,"French (French)","cuisine",24.7042753630923,-0.179236569667668,-0.25752652026644
"kitchen","furniture_rooms","nouns",4.97,"English (British)","kitchen",29.1231216448278,0.210226110849176,-0.350552851968712,"English (American)","kitchen",23.7216788139359,0.241721633398289,-0.443066018991965
"kitchen","furniture_rooms","nouns",4.97,"English (British)","kitchen",29.1231216448278,0.210226110849176,-0.350552851968712,"French (Quebecois)","cuisine",24.826147707644,-0.279554738800807,-0.209824176935921
"kitchen","furniture_rooms","nouns",4.97,"English (British)","kitchen",29.1231216448278,0.210226110849176,-0.350552851968712,"Spanish (Mexican)","cocina",24.2858371810811,-1.42034562560325,-0.422184477765012
"kitchen","furniture_rooms","nouns",4.97,"English (British)","kitchen",29.1231216448278,0.210226110849176,-0.350552851968712,"English (Australian)","kitchen",24.9342515108888,0.225147796291146,-0.347597778793031
"kitchen","furniture_rooms","nouns",4.97,"English (British)","kitchen",29.1231216448278,0.210226110849176,-0.350552851968712,"French (French)","cuisine",24.7042753630923,-0.179236569667668,-0.25752652026644
"kitchen","furniture_rooms","nouns",4.97,"English (American)","kitchen",23.7216788139359,0.241721633398289,-0.443066018991965,"French (Quebecois)","cuisine",24.826147707644,-0.279554738800807,-0.209824176935921
"kitchen","furniture_rooms","nouns",4.97,"English (American)","kitchen",23.7216788139359,0.241721633398289,-0.443066018991965,"Spanish (Mexican)","cocina",24.2858371810811,-1.42034562560325,-0.422184477765012
"kitchen","furniture_rooms","nouns",4.97,"English (American)","kitchen",23.7216788139359,0.241721633398289,-0.443066018991965,"English (Australian)","kitchen",24.9342515108888,0.225147796291146,-0.347597778793031
"kitchen","furniture_rooms","nouns",4.97,"English (American)","kitchen",23.7216788139359,0.241721633398289,-0.443066018991965,"French (French)","cuisine",24.7042753630923,-0.179236569667668,-0.25752652026644
"kitchen","furniture_rooms","nouns",4.97,"French (Quebecois)","cuisine",24.826147707644,-0.279554738800807,-0.209824176935921,"Spanish (Mexican)","cocina",24.2858371810811,-1.42034562560325,-0.422184477765012
"kitchen","furniture_rooms","nouns",4.97,"French (Quebecois)","cuisine",24.826147707644,-0.279554738800807,-0.209824176935921,"English (Australian)","kitchen",24.9342515108888,0.225147796291146,-0.347597778793031
"kitchen","furniture_rooms","nouns",4.97,"French (Quebecois)","cuisine",24.826147707644,-0.279554738800807,-0.209824176935921,"French (French)","cuisine",24.7042753630923,-0.179236569667668,-0.25752652026644
"kitchen","furniture_rooms","nouns",4.97,"Spanish (Mexican)","cocina",24.2858371810811,-1.42034562560325,-0.422184477765012,"English (Australian)","kitchen",24.9342515108888,0.225147796291146,-0.347597778793031
"kitchen","furniture_rooms","nouns",4.97,"Spanish (Mexican)","cocina",24.2858371810811,-1.42034562560325,-0.422184477765012,"French (French)","cuisine",24.7042753630923,-0.179236569667668,-0.25752652026644
"kitchen","furniture_rooms","nouns",4.97,"English (Australian)","kitchen",24.9342515108888,0.225147796291146,-0.347597778793031,"French (French)","cuisine",24.7042753630923,-0.179236569667668,-0.25752652026644
"lion","animals","nouns",4.96,"Mandarin (Beijing)","狮子",22.1985309195986,-0.235785000408204,-0.303631985592274,"German","Löwe",24.2008568158791,0.06651008903715,-0.437128220701516
"lion","animals","nouns",4.96,"Mandarin (Beijing)","狮子",22.1985309195986,-0.235785000408204,-0.303631985592274,"English (British)","lion",23.5579482265707,0.416480063234303,-0.347935033126461
"lion","animals","nouns",4.96,"Mandarin (Beijing)","狮子",22.1985309195986,-0.235785000408204,-0.303631985592274,"Spanish (Mexican)","león",24.4112216517852,0.75172358978261,0.151361621915798
"lion","animals","nouns",4.96,"Mandarin (Beijing)","狮子",22.1985309195986,-0.235785000408204,-0.303631985592274,"English (American)","lion",23.2925608182938,0.459026884036047,-0.307229452927761
"lion","animals","nouns",4.96,"Mandarin (Beijing)","狮子",22.1985309195986,-0.235785000408204,-0.303631985592274,"English (Australian)","lion",22.9093716653887,0.436140004809935,-0.344504245102065
"lion","animals","nouns",4.96,"Mandarin (Beijing)","狮子",22.1985309195986,-0.235785000408204,-0.303631985592274,"Spanish (European)","león",23.8509054183362,0.87387971720658,0.0966318313059004
"lion","animals","nouns",4.96,"Mandarin (Beijing)","狮子",22.1985309195986,-0.235785000408204,-0.303631985592274,"French (French)","lion",24.1367982352833,0.136820622240107,-0.314058649824011
"lion","animals","nouns",4.96,"Mandarin (Beijing)","狮子",22.1985309195986,-0.235785000408204,-0.303631985592274,"Mandarin (Taiwanese)","獅子",25.8839664061468,-0.228033782925554,-0.299181240452681
"lion","animals","nouns",4.96,"Mandarin (Beijing)","狮子",22.1985309195986,-0.235785000408204,-0.303631985592274,"French (Quebecois)","lion",22.2478410405986,0.00407198569232835,-0.313199795483306
"lion","animals","nouns",4.96,"German","Löwe",24.2008568158791,0.06651008903715,-0.437128220701516,"English (British)","lion",23.5579482265707,0.416480063234303,-0.347935033126461
"lion","animals","nouns",4.96,"German","Löwe",24.2008568158791,0.06651008903715,-0.437128220701516,"Spanish (Mexican)","león",24.4112216517852,0.75172358978261,0.151361621915798
"lion","animals","nouns",4.96,"German","Löwe",24.2008568158791,0.06651008903715,-0.437128220701516,"English (American)","lion",23.2925608182938,0.459026884036047,-0.307229452927761
"lion","animals","nouns",4.96,"German","Löwe",24.2008568158791,0.06651008903715,-0.437128220701516,"English (Australian)","lion",22.9093716653887,0.436140004809935,-0.344504245102065
"lion","animals","nouns",4.96,"German","Löwe",24.2008568158791,0.06651008903715,-0.437128220701516,"Spanish (European)","león",23.8509054183362,0.87387971720658,0.0966318313059004
"lion","animals","nouns",4.96,"German","Löwe",24.2008568158791,0.06651008903715,-0.437128220701516,"French (French)","lion",24.1367982352833,0.136820622240107,-0.314058649824011
"lion","animals","nouns",4.96,"German","Löwe",24.2008568158791,0.06651008903715,-0.437128220701516,"Mandarin (Taiwanese)","獅子",25.8839664061468,-0.228033782925554,-0.299181240452681
"lion","animals","nouns",4.96,"German","Löwe",24.2008568158791,0.06651008903715,-0.437128220701516,"French (Quebecois)","lion",22.2478410405986,0.00407198569232835,-0.313199795483306
"lion","animals","nouns",4.96,"English (British)","lion",23.5579482265707,0.416480063234303,-0.347935033126461,"Spanish (Mexican)","león",24.4112216517852,0.75172358978261,0.151361621915798
"lion","animals","nouns",4.96,"English (British)","lion",23.5579482265707,0.416480063234303,-0.347935033126461,"English (American)","lion",23.2925608182938,0.459026884036047,-0.307229452927761
"lion","animals","nouns",4.96,"English (British)","lion",23.5579482265707,0.416480063234303,-0.347935033126461,"English (Australian)","lion",22.9093716653887,0.436140004809935,-0.344504245102065
"lion","animals","nouns",4.96,"English (British)","lion",23.5579482265707,0.416480063234303,-0.347935033126461,"Spanish (European)","león",23.8509054183362,0.87387971720658,0.0966318313059004
"lion","animals","nouns",4.96,"English (British)","lion",23.5579482265707,0.416480063234303,-0.347935033126461,"French (French)","lion",24.1367982352833,0.136820622240107,-0.314058649824011
"lion","animals","nouns",4.96,"English (British)","lion",23.5579482265707,0.416480063234303,-0.347935033126461,"Mandarin (Taiwanese)","獅子",25.8839664061468,-0.228033782925554,-0.299181240452681
"lion","animals","nouns",4.96,"English (British)","lion",23.5579482265707,0.416480063234303,-0.347935033126461,"French (Quebecois)","lion",22.2478410405986,0.00407198569232835,-0.313199795483306
"lion","animals","nouns",4.96,"Spanish (Mexican)","león",24.4112216517852,0.75172358978261,0.151361621915798,"English (American)","lion",23.2925608182938,0.459026884036047,-0.307229452927761
"lion","animals","nouns",4.96,"Spanish (Mexican)","león",24.4112216517852,0.75172358978261,0.151361621915798,"English (Australian)","lion",22.9093716653887,0.436140004809935,-0.344504245102065
"lion","animals","nouns",4.96,"Spanish (Mexican)","león",24.4112216517852,0.75172358978261,0.151361621915798,"Spanish (European)","león",23.8509054183362,0.87387971720658,0.0966318313059004
"lion","animals","nouns",4.96,"Spanish (Mexican)","león",24.4112216517852,0.75172358978261,0.151361621915798,"French (French)","lion",24.1367982352833,0.136820622240107,-0.314058649824011
"lion","animals","nouns",4.96,"Spanish (Mexican)","león",24.4112216517852,0.75172358978261,0.151361621915798,"Mandarin (Taiwanese)","獅子",25.8839664061468,-0.228033782925554,-0.299181240452681
"lion","animals","nouns",4.96,"Spanish (Mexican)","león",24.4112216517852,0.75172358978261,0.151361621915798,"French (Quebecois)","lion",22.2478410405986,0.00407198569232835,-0.313199795483306
"lion","animals","nouns",4.96,"English (American)","lion",23.2925608182938,0.459026884036047,-0.307229452927761,"English (Australian)","lion",22.9093716653887,0.436140004809935,-0.344504245102065
"lion","animals","nouns",4.96,"English (American)","lion",23.2925608182938,0.459026884036047,-0.307229452927761,"Spanish (European)","león",23.8509054183362,0.87387971720658,0.0966318313059004
"lion","animals","nouns",4.96,"English (American)","lion",23.2925608182938,0.459026884036047,-0.307229452927761,"French (French)","lion",24.1367982352833,0.136820622240107,-0.314058649824011
"lion","animals","nouns",4.96,"English (American)","lion",23.2925608182938,0.459026884036047,-0.307229452927761,"Mandarin (Taiwanese)","獅子",25.8839664061468,-0.228033782925554,-0.299181240452681
"lion","animals","nouns",4.96,"English (American)","lion",23.2925608182938,0.459026884036047,-0.307229452927761,"French (Quebecois)","lion",22.2478410405986,0.00407198569232835,-0.313199795483306
"lion","animals","nouns",4.96,"English (Australian)","lion",22.9093716653887,0.436140004809935,-0.344504245102065,"Spanish (European)","león",23.8509054183362,0.87387971720658,0.0966318313059004
"lion","animals","nouns",4.96,"English (Australian)","lion",22.9093716653887,0.436140004809935,-0.344504245102065,"French (French)","lion",24.1367982352833,0.136820622240107,-0.314058649824011
"lion","animals","nouns",4.96,"English (Australian)","lion",22.9093716653887,0.436140004809935,-0.344504245102065,"Mandarin (Taiwanese)","獅子",25.8839664061468,-0.228033782925554,-0.299181240452681
"lion","animals","nouns",4.96,"English (Australian)","lion",22.9093716653887,0.436140004809935,-0.344504245102065,"French (Quebecois)","lion",22.2478410405986,0.00407198569232835,-0.313199795483306
"lion","animals","nouns",4.96,"Spanish (European)","león",23.8509054183362,0.87387971720658,0.0966318313059004,"French (French)","lion",24.1367982352833,0.136820622240107,-0.314058649824011
"lion","animals","nouns",4.96,"Spanish (European)","león",23.8509054183362,0.87387971720658,0.0966318313059004,"Mandarin (Taiwanese)","獅子",25.8839664061468,-0.228033782925554,-0.299181240452681
"lion","animals","nouns",4.96,"Spanish (European)","león",23.8509054183362,0.87387971720658,0.0966318313059004,"French (Quebecois)","lion",22.2478410405986,0.00407198569232835,-0.313199795483306
"lion","animals","nouns",4.96,"French (French)","lion",24.1367982352833,0.136820622240107,-0.314058649824011,"Mandarin (Taiwanese)","獅子",25.8839664061468,-0.228033782925554,-0.299181240452681
"lion","animals","nouns",4.96,"French (French)","lion",24.1367982352833,0.136820622240107,-0.314058649824011,"French (Quebecois)","lion",22.2478410405986,0.00407198569232835,-0.313199795483306
"lion","animals","nouns",4.96,"Mandarin (Taiwanese)","獅子",25.8839664061468,-0.228033782925554,-0.299181240452681,"French (Quebecois)","lion",22.2478410405986,0.00407198569232835,-0.313199795483306
"meat","food_drink","nouns",4.9,"French (Quebecois)","viande",25.7435856937924,0.165285789639326,-0.429511399866263,"English (American)","meat",25.2161809614279,1.16771521965658,0.820705499644553
"meat","food_drink","nouns",4.9,"French (Quebecois)","viande",25.7435856937924,0.165285789639326,-0.429511399866263,"Spanish (European)","carne/chicha",21.1619002110342,0.54322058995376,0.316608038357382
"meat","food_drink","nouns",4.9,"French (Quebecois)","viande",25.7435856937924,0.165285789639326,-0.429511399866263,"Mandarin (Beijing)","肉",17.6282938031843,-0.000970922755554479,-0.0421147803621598
"meat","food_drink","nouns",4.9,"French (Quebecois)","viande",25.7435856937924,0.165285789639326,-0.429511399866263,"Spanish (European)","carne (chicha)",21.1619002110342,0.54322058995376,0.316608038357382
"meat","food_drink","nouns",4.9,"French (Quebecois)","viande",25.7435856937924,0.165285789639326,-0.429511399866263,"English (Australian)","meat",25.5463596305961,1.1242398857159,-0.0374556590881783
"meat","food_drink","nouns",4.9,"French (Quebecois)","viande",25.7435856937924,0.165285789639326,-0.429511399866263,"German","Fleisch",23.6340746515819,1.14756443815177,-0.318936406379338
"meat","food_drink","nouns",4.9,"French (Quebecois)","viande",25.7435856937924,0.165285789639326,-0.429511399866263,"English (British)","meat",25.20491387157,1.08912727172092,-0.0454866196729178
"meat","food_drink","nouns",4.9,"French (Quebecois)","viande",25.7435856937924,0.165285789639326,-0.429511399866263,"French (French)","viande",24.9344174134371,0.316467946600375,-0.431404685603346
"meat","food_drink","nouns",4.9,"French (Quebecois)","viande",25.7435856937924,0.165285789639326,-0.429511399866263,"Mandarin (Taiwanese)","肉",22.5578458297758,0.0153778855386131,-0.0161768116422231
"meat","food_drink","nouns",4.9,"French (Quebecois)","viande",25.7435856937924,0.165285789639326,-0.429511399866263,"Spanish (Mexican)","carne",21.5885384898363,0.43276568749262,0.362083385194305
"meat","food_drink","nouns",4.9,"English (American)","meat",25.2161809614279,1.16771521965658,0.820705499644553,"Spanish (European)","carne/chicha",21.1619002110342,0.54322058995376,0.316608038357382
"meat","food_drink","nouns",4.9,"English (American)","meat",25.2161809614279,1.16771521965658,0.820705499644553,"Mandarin (Beijing)","肉",17.6282938031843,-0.000970922755554479,-0.0421147803621598
"meat","food_drink","nouns",4.9,"English (American)","meat",25.2161809614279,1.16771521965658,0.820705499644553,"Spanish (European)","carne (chicha)",21.1619002110342,0.54322058995376,0.316608038357382
"meat","food_drink","nouns",4.9,"English (American)","meat",25.2161809614279,1.16771521965658,0.820705499644553,"English (Australian)","meat",25.5463596305961,1.1242398857159,-0.0374556590881783
"meat","food_drink","nouns",4.9,"English (American)","meat",25.2161809614279,1.16771521965658,0.820705499644553,"German","Fleisch",23.6340746515819,1.14756443815177,-0.318936406379338
"meat","food_drink","nouns",4.9,"English (American)","meat",25.2161809614279,1.16771521965658,0.820705499644553,"English (British)","meat",25.20491387157,1.08912727172092,-0.0454866196729178
"meat","food_drink","nouns",4.9,"English (American)","meat",25.2161809614279,1.16771521965658,0.820705499644553,"French (French)","viande",24.9344174134371,0.316467946600375,-0.431404685603346
"meat","food_drink","nouns",4.9,"English (American)","meat",25.2161809614279,1.16771521965658,0.820705499644553,"Mandarin (Taiwanese)","肉",22.5578458297758,0.0153778855386131,-0.0161768116422231
"meat","food_drink","nouns",4.9,"English (American)","meat",25.2161809614279,1.16771521965658,0.820705499644553,"Spanish (Mexican)","carne",21.5885384898363,0.43276568749262,0.362083385194305
"meat","food_drink","nouns",4.9,"Spanish (European)","carne/chicha",21.1619002110342,0.54322058995376,0.316608038357382,"Mandarin (Beijing)","肉",17.6282938031843,-0.000970922755554479,-0.0421147803621598
"meat","food_drink","nouns",4.9,"Spanish (European)","carne/chicha",21.1619002110342,0.54322058995376,0.316608038357382,"English (Australian)","meat",25.5463596305961,1.1242398857159,-0.0374556590881783
"meat","food_drink","nouns",4.9,"Spanish (European)","carne/chicha",21.1619002110342,0.54322058995376,0.316608038357382,"German","Fleisch",23.6340746515819,1.14756443815177,-0.318936406379338
"meat","food_drink","nouns",4.9,"Spanish (European)","carne/chicha",21.1619002110342,0.54322058995376,0.316608038357382,"English (British)","meat",25.20491387157,1.08912727172092,-0.0454866196729178
"meat","food_drink","nouns",4.9,"Spanish (European)","carne/chicha",21.1619002110342,0.54322058995376,0.316608038357382,"French (French)","viande",24.9344174134371,0.316467946600375,-0.431404685603346
"meat","food_drink","nouns",4.9,"Spanish (European)","carne/chicha",21.1619002110342,0.54322058995376,0.316608038357382,"Mandarin (Taiwanese)","肉",22.5578458297758,0.0153778855386131,-0.0161768116422231
"meat","food_drink","nouns",4.9,"Spanish (European)","carne/chicha",21.1619002110342,0.54322058995376,0.316608038357382,"Spanish (Mexican)","carne",21.5885384898363,0.43276568749262,0.362083385194305
"meat","food_drink","nouns",4.9,"Mandarin (Beijing)","肉",17.6282938031843,-0.000970922755554479,-0.0421147803621598,"Spanish (European)","carne (chicha)",21.1619002110342,0.54322058995376,0.316608038357382
"meat","food_drink","nouns",4.9,"Mandarin (Beijing)","肉",17.6282938031843,-0.000970922755554479,-0.0421147803621598,"English (Australian)","meat",25.5463596305961,1.1242398857159,-0.0374556590881783
"meat","food_drink","nouns",4.9,"Mandarin (Beijing)","肉",17.6282938031843,-0.000970922755554479,-0.0421147803621598,"German","Fleisch",23.6340746515819,1.14756443815177,-0.318936406379338
"meat","food_drink","nouns",4.9,"Mandarin (Beijing)","肉",17.6282938031843,-0.000970922755554479,-0.0421147803621598,"English (British)","meat",25.20491387157,1.08912727172092,-0.0454866196729178
"meat","food_drink","nouns",4.9,"Mandarin (Beijing)","肉",17.6282938031843,-0.000970922755554479,-0.0421147803621598,"French (French)","viande",24.9344174134371,0.316467946600375,-0.431404685603346
"meat","food_drink","nouns",4.9,"Mandarin (Beijing)","肉",17.6282938031843,-0.000970922755554479,-0.0421147803621598,"Mandarin (Taiwanese)","肉",22.5578458297758,0.0153778855386131,-0.0161768116422231
"meat","food_drink","nouns",4.9,"Mandarin (Beijing)","肉",17.6282938031843,-0.000970922755554479,-0.0421147803621598,"Spanish (Mexican)","carne",21.5885384898363,0.43276568749262,0.362083385194305
"meat","food_drink","nouns",4.9,"Spanish (European)","carne (chicha)",21.1619002110342,0.54322058995376,0.316608038357382,"English (Australian)","meat",25.5463596305961,1.1242398857159,-0.0374556590881783
"meat","food_drink","nouns",4.9,"Spanish (European)","carne (chicha)",21.1619002110342,0.54322058995376,0.316608038357382,"German","Fleisch",23.6340746515819,1.14756443815177,-0.318936406379338
"meat","food_drink","nouns",4.9,"Spanish (European)","carne (chicha)",21.1619002110342,0.54322058995376,0.316608038357382,"English (British)","meat",25.20491387157,1.08912727172092,-0.0454866196729178
"meat","food_drink","nouns",4.9,"Spanish (European)","carne (chicha)",21.1619002110342,0.54322058995376,0.316608038357382,"French (French)","viande",24.9344174134371,0.316467946600375,-0.431404685603346
"meat","food_drink","nouns",4.9,"Spanish (European)","carne (chicha)",21.1619002110342,0.54322058995376,0.316608038357382,"Mandarin (Taiwanese)","肉",22.5578458297758,0.0153778855386131,-0.0161768116422231
"meat","food_drink","nouns",4.9,"Spanish (European)","carne (chicha)",21.1619002110342,0.54322058995376,0.316608038357382,"Spanish (Mexican)","carne",21.5885384898363,0.43276568749262,0.362083385194305
"meat","food_drink","nouns",4.9,"English (Australian)","meat",25.5463596305961,1.1242398857159,-0.0374556590881783,"German","Fleisch",23.6340746515819,1.14756443815177,-0.318936406379338
"meat","food_drink","nouns",4.9,"English (Australian)","meat",25.5463596305961,1.1242398857159,-0.0374556590881783,"English (British)","meat",25.20491387157,1.08912727172092,-0.0454866196729178
"meat","food_drink","nouns",4.9,"English (Australian)","meat",25.5463596305961,1.1242398857159,-0.0374556590881783,"French (French)","viande",24.9344174134371,0.316467946600375,-0.431404685603346
"meat","food_drink","nouns",4.9,"English (Australian)","meat",25.5463596305961,1.1242398857159,-0.0374556590881783,"Mandarin (Taiwanese)","肉",22.5578458297758,0.0153778855386131,-0.0161768116422231
"meat","food_drink","nouns",4.9,"English (Australian)","meat",25.5463596305961,1.1242398857159,-0.0374556590881783,"Spanish (Mexican)","carne",21.5885384898363,0.43276568749262,0.362083385194305
"meat","food_drink","nouns",4.9,"German","Fleisch",23.6340746515819,1.14756443815177,-0.318936406379338,"English (British)","meat",25.20491387157,1.08912727172092,-0.0454866196729178
"meat","food_drink","nouns",4.9,"German","Fleisch",23.6340746515819,1.14756443815177,-0.318936406379338,"French (French)","viande",24.9344174134371,0.316467946600375,-0.431404685603346
"meat","food_drink","nouns",4.9,"German","Fleisch",23.6340746515819,1.14756443815177,-0.318936406379338,"Mandarin (Taiwanese)","肉",22.5578458297758,0.0153778855386131,-0.0161768116422231
"meat","food_drink","nouns",4.9,"German","Fleisch",23.6340746515819,1.14756443815177,-0.318936406379338,"Spanish (Mexican)","carne",21.5885384898363,0.43276568749262,0.362083385194305
"meat","food_drink","nouns",4.9,"English (British)","meat",25.20491387157,1.08912727172092,-0.0454866196729178,"French (French)","viande",24.9344174134371,0.316467946600375,-0.431404685603346
"meat","food_drink","nouns",4.9,"English (British)","meat",25.20491387157,1.08912727172092,-0.0454866196729178,"Mandarin (Taiwanese)","肉",22.5578458297758,0.0153778855386131,-0.0161768116422231
"meat","food_drink","nouns",4.9,"English (British)","meat",25.20491387157,1.08912727172092,-0.0454866196729178,"Spanish (Mexican)","carne",21.5885384898363,0.43276568749262,0.362083385194305
"meat","food_drink","nouns",4.9,"French (French)","viande",24.9344174134371,0.316467946600375,-0.431404685603346,"Mandarin (Taiwanese)","肉",22.5578458297758,0.0153778855386131,-0.0161768116422231
"meat","food_drink","nouns",4.9,"French (French)","viande",24.9344174134371,0.316467946600375,-0.431404685603346,"Spanish (Mexican)","carne",21.5885384898363,0.43276568749262,0.362083385194305
"meat","food_drink","nouns",4.9,"Mandarin (Taiwanese)","肉",22.5578458297758,0.0153778855386131,-0.0161768116422231,"Spanish (Mexican)","carne",21.5885384898363,0.43276568749262,0.362083385194305
"medicine","household","nouns",4.79,"German","Medizin",28.2506501875011,0.63594839208205,-0.385510510136948,"English (British)","medicine",26.4943800766767,1.16164933804366,-0.428339224827575
"medicine","household","nouns",4.79,"German","Medizin",28.2506501875011,0.63594839208205,-0.385510510136948,"Spanish (European)","medicina",39.9864161264752,1.79036454835456,-0.233256220130295
"medicine","household","nouns",4.79,"German","Medizin",28.2506501875011,0.63594839208205,-0.385510510136948,"Mandarin (Beijing)","药",18.9730692208329,1.12343582859986,0.441441682713002
"medicine","household","nouns",4.79,"German","Medizin",28.2506501875011,0.63594839208205,-0.385510510136948,"French (Quebecois)","médicament",26.9545680287701,1.35279462308449,0.145731196797809
"medicine","household","nouns",4.79,"German","Medizin",28.2506501875011,0.63594839208205,-0.385510510136948,"French (French)","médicaments",26.4080014396813,1.78123294400463,-0.280746367221418
"medicine","household","nouns",4.79,"German","Medizin",28.2506501875011,0.63594839208205,-0.385510510136948,"Mandarin (Taiwanese)","藥",21.1736619665918,1.18095418367121,0.525292902403169
"medicine","household","nouns",4.79,"German","Medizin",28.2506501875011,0.63594839208205,-0.385510510136948,"English (Australian)","medicine",25.5295756529135,1.19842799587249,-0.424121880027018
"medicine","household","nouns",4.79,"German","Medizin",28.2506501875011,0.63594839208205,-0.385510510136948,"English (American)","medicine",24.4106375445841,1.24412309265386,-0.0258857694553614
"medicine","household","nouns",4.79,"German","Medizin",28.2506501875011,0.63594839208205,-0.385510510136948,"Spanish (Mexican)","medicina",23.915490126443,1.63577624440674,-0.155124437032246
"medicine","household","nouns",4.79,"English (British)","medicine",26.4943800766767,1.16164933804366,-0.428339224827575,"Spanish (European)","medicina",39.9864161264752,1.79036454835456,-0.233256220130295
"medicine","household","nouns",4.79,"English (British)","medicine",26.4943800766767,1.16164933804366,-0.428339224827575,"Mandarin (Beijing)","药",18.9730692208329,1.12343582859986,0.441441682713002
"medicine","household","nouns",4.79,"English (British)","medicine",26.4943800766767,1.16164933804366,-0.428339224827575,"French (Quebecois)","médicament",26.9545680287701,1.35279462308449,0.145731196797809
"medicine","household","nouns",4.79,"English (British)","medicine",26.4943800766767,1.16164933804366,-0.428339224827575,"French (French)","médicaments",26.4080014396813,1.78123294400463,-0.280746367221418
"medicine","household","nouns",4.79,"English (British)","medicine",26.4943800766767,1.16164933804366,-0.428339224827575,"Mandarin (Taiwanese)","藥",21.1736619665918,1.18095418367121,0.525292902403169
"medicine","household","nouns",4.79,"English (British)","medicine",26.4943800766767,1.16164933804366,-0.428339224827575,"English (Australian)","medicine",25.5295756529135,1.19842799587249,-0.424121880027018
"medicine","household","nouns",4.79,"English (British)","medicine",26.4943800766767,1.16164933804366,-0.428339224827575,"English (American)","medicine",24.4106375445841,1.24412309265386,-0.0258857694553614
